Zipcode,Population,Household Income,Year,state_fips,state,state_abbr,county,city
95231,5520.0,54615.0,2020,6,California,CA,San Joaquin,French camp
95231,5165.0,41935.0,2019,6,California,CA,San Joaquin,French camp
95231,5092.0,41445.0,2018,6,California,CA,San Joaquin,French camp
95236,4518.0,81125.0,2022,6,California,CA,San Joaquin,Linden
95236,4756.0,80221.0,2021,6,California,CA,San Joaquin,Linden
95236,4458.0,74613.0,2020,6,California,CA,San Joaquin,Linden
95236,4199.0,74020.0,2019,6,California,CA,San Joaquin,Linden
95236,4223.0,74184.0,2018,6,California,CA,San Joaquin,Linden
95237,3992.0,89042.0,2022,6,California,CA,San Joaquin,Lockeford
95237,4099.0,76333.0,2021,6,California,CA,San Joaquin,Lockeford
95237,3655.0,71979.0,2020,6,California,CA,San Joaquin,Lockeford
95237,3639.0,61042.0,2019,6,California,CA,San Joaquin,Lockeford
95237,3531.0,56190.0,2018,6,California,CA,San Joaquin,Lockeford
95240,50245.0,70212.0,2022,6,California,CA,San Joaquin,Lodi
95240,49623.0,62268.0,2021,6,California,CA,San Joaquin,Lodi
95240,49439.0,55933.0,2020,6,California,CA,San Joaquin,Lodi
95240,48799.0,50992.0,2019,6,California,CA,San Joaquin,Lodi
95240,48838.0,46309.0,2018,6,California,CA,San Joaquin,Lodi
95242,27433.0,96161.0,2022,6,California,CA,San Joaquin,Lodi
95242,27448.0,80726.0,2021,6,California,CA,San Joaquin,Lodi
95242,27340.0,75491.0,2020,6,California,CA,San Joaquin,Lodi
95242,26409.0,73083.0,2019,6,California,CA,San Joaquin,Lodi
95242,26235.0,68611.0,2018,6,California,CA,San Joaquin,Lodi
95245,2813.0,80826.0,2022,6,California,CA,Calaveras,Mokelumne hill
95245,2422.0,75700.0,2021,6,California,CA,Calaveras,Mokelumne hill
95245,1650.0,70325.0,2020,6,California,CA,Calaveras,Mokelumne hill
95245,1717.0,51830.0,2019,6,California,CA,Calaveras,Mokelumne hill
95245,1851.0,49549.0,2018,6,California,CA,Calaveras,Mokelumne hill
95246,1548.0,90658.0,2022,6,California,CA,Calaveras,Mountain ranch
95246,1305.0,71094.0,2021,6,California,CA,Calaveras,Mountain ranch
95246,1234.0,72841.0,2020,6,California,CA,Calaveras,Mountain ranch
95246,1159.0,57689.0,2019,6,California,CA,Calaveras,Mountain ranch
95246,1032.0,40997.0,2018,6,California,CA,Calaveras,Mountain ranch
95247,4022.0,73413.0,2022,6,California,CA,Calaveras,Murphys
95247,3594.0,58619.0,2021,6,California,CA,Calaveras,Murphys
95247,3853.0,56313.0,2020,6,California,CA,Calaveras,Murphys
95247,4024.0,52661.0,2019,6,California,CA,Calaveras,Murphys
95247,4270.0,49162.0,2018,6,California,CA,Calaveras,Murphys
95249,4908.0,43815.0,2022,6,California,CA,Calaveras,San andreas
95249,5533.0,33342.0,2021,6,California,CA,Calaveras,San andreas
95249,5988.0,33138.0,2020,6,California,CA,Calaveras,San andreas
95249,5444.0,39052.0,2019,6,California,CA,Calaveras,San andreas
95249,4854.0,35745.0,2018,6,California,CA,Calaveras,San andreas
95251,521.0,95074.0,2022,6,California,CA,Calaveras,Vallecito
95251,507.0,110036.0,2021,6,California,CA,Calaveras,Vallecito
95251,496.0,61316.0,2020,6,California,CA,Calaveras,Vallecito
95251,625.0,62337.0,2019,6,California,CA,Calaveras,Vallecito
95251,582.0,58547.0,2018,6,California,CA,Calaveras,Vallecito
95252,14622.0,89660.0,2022,6,California,CA,Calaveras,Valley springs
95252,14644.0,76792.0,2021,6,California,CA,Calaveras,Valley springs
95252,15779.0,81289.0,2020,6,California,CA,Calaveras,Valley springs
95252,16262.0,79618.0,2019,6,California,CA,Calaveras,Valley springs
95252,15703.0,77188.0,2018,6,California,CA,Calaveras,Valley springs
95254,350.0,67614.0,2022,6,California,CA,Calaveras,Wallace
95254,769.0,105243.0,2021,6,California,CA,Calaveras,Wallace
95254,721.0,101745.0,2020,6,California,CA,Calaveras,Wallace
95254,1035.0,103559.0,2019,6,California,CA,Calaveras,Wallace
95254,1151.0,100795.0,2018,6,California,CA,Calaveras,Wallace
95255,1787.0,65139.0,2022,6,California,CA,Calaveras,West point
95255,1748.0,60000.0,2021,6,California,CA,Calaveras,West point
95255,1591.0,42083.0,2020,6,California,CA,Calaveras,West point
95255,1289.0,35169.0,2019,6,California,CA,Calaveras,West point
95255,1358.0,34444.0,2018,6,California,CA,Calaveras,West point
95257,398.0,119167.0,2022,6,California,CA,Calaveras,Wilseyville
95257,429.0,76875.0,2021,6,California,CA,Calaveras,Wilseyville
95257,386.0,72014.0,2020,6,California,CA,Calaveras,Wilseyville
95257,407.0,54390.0,2019,6,California,CA,Calaveras,Wilseyville
95257,433.0,51193.0,2018,6,California,CA,Calaveras,Wilseyville
95258,3885.0,115298.0,2022,6,California,CA,San Joaquin,Woodbridge
95258,4108.0,117614.0,2021,6,California,CA,San Joaquin,Woodbridge
95258,3820.0,94464.0,2020,6,California,CA,San Joaquin,Woodbridge
95258,3599.0,92545.0,2019,6,California,CA,San Joaquin,Woodbridge
95258,3881.0,88630.0,2018,6,California,CA,San Joaquin,Woodbridge
95301,41660.0,66749.0,2022,6,California,CA,Merced,Atwater
95301,41015.0,61856.0,2021,6,California,CA,Merced,Atwater
95301,39922.0,60993.0,2020,6,California,CA,Merced,Atwater
95301,39186.0,60958.0,2019,6,California,CA,Merced,Atwater
95301,38707.0,57322.0,2018,6,California,CA,Merced,Atwater
95303,891.0,148889.0,2022,6,California,CA,Merced,Ballico
95303,860.0,139750.0,2021,6,California,CA,Merced,Ballico
95303,1019.0,115500.0,2020,6,California,CA,Merced,Ballico
95303,1110.0,63173.0,2019,6,California,CA,Merced,Ballico
95303,871.0,58542.0,2018,6,California,CA,Merced,Ballico
95306,784.0,61542.0,2022,6,California,CA,Mariposa,Catheys valley
95306,844.0,55313.0,2021,6,California,CA,Mariposa,Catheys valley
95306,841.0,39353.0,2020,6,California,CA,Mariposa,Catheys valley
95306,654.0,46176.0,2019,6,California,CA,Mariposa,Catheys valley
95306,882.0,45705.0,2018,6,California,CA,Mariposa,Catheys valley
95307,47978.0,71786.0,2022,6,California,CA,Stanislaus,Ceres
95307,47666.0,65316.0,2021,6,California,CA,Stanislaus,Ceres
95307,47130.0,61287.0,2020,6,California,CA,Stanislaus,Ceres
95307,46283.0,58827.0,2019,6,California,CA,Stanislaus,Ceres
95307,44736.0,54405.0,2018,6,California,CA,Stanislaus,Ceres
95310,1849.0,55543.0,2022,6,California,CA,Tuolumne,Columbia
95310,1431.0,40069.0,2021,6,California,CA,Tuolumne,Columbia
95310,1654.0,34958.0,2020,6,California,CA,Tuolumne,Columbia
95310,1874.0,41111.0,2019,6,California,CA,Tuolumne,Columbia
95310,1995.0,37929.0,2018,6,California,CA,Tuolumne,Columbia
95311,2182.0,49844.0,2022,6,California,CA,Mariposa,Coulterville
95311,1991.0,49279.0,2021,6,California,CA,Mariposa,Coulterville
95311,1976.0,40577.0,2020,6,California,CA,Mariposa,Coulterville
95311,1893.0,40945.0,2019,6,California,CA,Mariposa,Coulterville
95311,1649.0,44107.0,2018,6,California,CA,Mariposa,Coulterville
95312,284.0,87734.0,2022,6,California,CA,Merced,Cressey
95312,241.0,76563.0,2021,6,California,CA,Merced,Cressey
95312,206.0,66429.0,2020,6,California,CA,Merced,Cressey
95312,276.0,63077.0,2019,6,California,CA,Merced,Cressey
95312,304.0,62688.0,2018,6,California,CA,Merced,Cressey
95313,860.0,57955.0,2022,6,California,CA,Stanislaus,Crows landing
95313,1250.0,53667.0,2021,6,California,CA,Stanislaus,Crows landing
95313,1166.0,41071.0,2020,6,California,CA,Stanislaus,Crows landing
95313,1305.0,52105.0,2019,6,California,CA,Stanislaus,Crows landing
95313,1225.0,48063.0,2018,6,California,CA,Stanislaus,Crows landing
95315,13317.0,72813.0,2022,6,California,CA,Merced,Delhi
95315,13334.0,67021.0,2021,6,California,CA,Merced,Delhi
95315,14434.0,62533.0,2020,6,California,CA,Merced,Delhi
95315,14520.0,59298.0,2019,6,California,CA,Merced,Delhi
95315,14019.0,55795.0,2018,6,California,CA,Merced,Delhi
95316,7154.0,91600.0,2022,6,California,CA,Stanislaus,Denair
95316,7832.0,93569.0,2021,6,California,CA,Stanislaus,Denair
95316,8090.0,82275.0,2020,6,California,CA,Stanislaus,Denair
95316,7022.0,70907.0,2019,6,California,CA,Stanislaus,Denair
95316,6616.0,67012.0,2018,6,California,CA,Stanislaus,Denair
95317,948.0,53555.0,2022,6,California,CA,Merced,El nido
95317,963.0,49483.0,2021,6,California,CA,Merced,El nido
95317,1085.0,47109.0,2020,6,California,CA,Merced,El nido
95317,1203.0,53807.0,2019,6,California,CA,Merced,El nido
95317,906.0,39464.0,2018,6,California,CA,Merced,El nido
95320,12385.0,76570.0,2022,6,California,CA,San Joaquin,Escalon
95320,12481.0,66420.0,2021,6,California,CA,San Joaquin,Escalon
95320,12990.0,64508.0,2020,6,California,CA,San Joaquin,Escalon
95320,12822.0,68492.0,2019,6,California,CA,San Joaquin,Escalon
95320,13094.0,68326.0,2018,6,California,CA,San Joaquin,Escalon
95321,4068.0,66708.0,2022,6,California,CA,Tuolumne,Groveland
95321,3922.0,59664.0,2021,6,California,CA,Tuolumne,Groveland
95321,3544.0,55966.0,2020,6,California,CA,Tuolumne,Groveland
95321,3541.0,53563.0,2019,6,California,CA,Tuolumne,Groveland
95321,3337.0,52297.0,2018,6,California,CA,Tuolumne,Groveland
95322,9392.0,59397.0,2022,6,California,CA,Merced,Gustine
95322,10012.0,56888.0,2021,6,California,CA,Merced,Gustine
95322,10016.0,60478.0,2020,6,California,CA,Merced,Gustine
95322,10373.0,54820.0,2019,6,California,CA,Merced,Gustine
95322,10546.0,53737.0,2018,6,California,CA,Merced,Gustine
95323,1516.0,85391.0,2022,6,California,CA,Stanislaus,Hickman
95323,1489.0,82130.0,2021,6,California,CA,Stanislaus,Hickman
95323,1484.0,75197.0,2020,6,California,CA,Stanislaus,Hickman
95323,1299.0,71667.0,2019,6,California,CA,Stanislaus,Hickman
95323,1222.0,65000.0,2018,6,California,CA,Stanislaus,Hickman
95324,8763.0,71523.0,2022,6,California,CA,Merced,Hilmar
95324,8639.0,64802.0,2021,6,California,CA,Merced,Hilmar
95324,8738.0,70045.0,2020,6,California,CA,Merced,Hilmar
95324,8380.0,64167.0,2019,6,California,CA,Merced,Hilmar
95324,8016.0,62022.0,2018,6,California,CA,Merced,Hilmar
95326,10672.0,97952.0,2022,6,California,CA,Stanislaus,Hughson
95326,10254.0,87806.0,2021,6,California,CA,Stanislaus,Hughson
95326,10669.0,75388.0,2020,6,California,CA,Stanislaus,Hughson
95326,10147.0,79386.0,2019,6,California,CA,Stanislaus,Hughson
95326,9888.0,74777.0,2018,6,California,CA,Stanislaus,Hughson
95327,8788.0,59371.0,2022,6,California,CA,Tuolumne,Jamestown
95327,9165.0,54199.0,2021,6,California,CA,Tuolumne,Jamestown
95327,8542.0,43313.0,2020,6,California,CA,Tuolumne,Jamestown
95327,7918.0,54046.0,2019,6,California,CA,Tuolumne,Jamestown
95327,7711.0,52656.0,2018,6,California,CA,Tuolumne,Jamestown
95328,3856.0,51519.0,2022,6,California,CA,Stanislaus,Keyes
95328,3585.0,53007.0,2021,6,California,CA,Stanislaus,Keyes
95328,3680.0,46277.0,2020,6,California,CA,Stanislaus,Keyes
95328,4480.0,53112.0,2019,6,California,CA,Stanislaus,Keyes
95328,4518.0,54806.0,2018,6,California,CA,Stanislaus,Keyes
95329,2394.0,71800.0,2022,6,California,CA,Tuolumne,La grange
95329,2497.0,58333.0,2021,6,California,CA,Tuolumne,La grange
95329,2318.0,57058.0,2020,6,California,CA,Tuolumne,La grange
95329,2570.0,55407.0,2019,6,California,CA,Tuolumne,La grange
95329,2685.0,60556.0,2018,6,California,CA,Tuolumne,La grange
95330,30051.0,107665.0,2022,6,California,CA,San Joaquin,Lathrop
95330,28325.0,98811.0,2021,6,California,CA,San Joaquin,Lathrop
95330,24096.0,89653.0,2020,6,California,CA,San Joaquin,Lathrop
95330,22760.0,85092.0,2019,6,California,CA,San Joaquin,Lathrop
95330,21552.0,81339.0,2018,6,California,CA,San Joaquin,Lathrop
95333,3157.0,62102.0,2022,6,California,CA,Merced,Le grand
95333,3031.0,54500.0,2021,6,California,CA,Merced,Le grand
95333,3012.0,53125.0,2020,6,California,CA,Merced,Le grand
95333,2539.0,48993.0,2019,6,California,CA,Merced,Le grand
95333,2479.0,48785.0,2018,6,California,CA,Merced,Le grand
95334,17302.0,71273.0,2022,6,California,CA,Merced,Livingston
95334,17253.0,68417.0,2021,6,California,CA,Merced,Livingston
95334,17624.0,59412.0,2020,6,California,CA,Merced,Livingston
95334,17057.0,55044.0,2019,6,California,CA,Merced,Livingston
95334,16787.0,52284.0,2018,6,California,CA,Merced,Livingston
95336,49145.0,81154.0,2022,6,California,CA,San Joaquin,Manteca
95336,47294.0,75766.0,2021,6,California,CA,San Joaquin,Manteca
95336,47243.0,70084.0,2020,6,California,CA,San Joaquin,Manteca
95336,47855.0,64164.0,2019,6,California,CA,San Joaquin,Manteca
95336,47612.0,62362.0,2018,6,California,CA,San Joaquin,Manteca
95337,44192.0,99665.0,2022,6,California,CA,San Joaquin,Manteca
95337,42713.0,91190.0,2021,6,California,CA,San Joaquin,Manteca
95337,40657.0,86414.0,2020,6,California,CA,San Joaquin,Manteca
95337,39177.0,83933.0,2019,6,California,CA,San Joaquin,Manteca
95337,37706.0,80351.0,2018,6,California,CA,San Joaquin,Manteca
95338,10102.0,58042.0,2022,6,California,CA,Mariposa,Mariposa
95338,10726.0,54323.0,2021,6,California,CA,Mariposa,Mariposa
95338,10633.0,52280.0,2020,6,California,CA,Mariposa,Mariposa
95338,10827.0,52699.0,2019,6,California,CA,Mariposa,Mariposa
95338,10898.0,51833.0,2018,6,California,CA,Mariposa,Mariposa
95340,36833.0,64809.0,2022,6,California,CA,Merced,Red top
95340,37584.0,59034.0,2021,6,California,CA,Merced,Red top
95340,36402.0,56941.0,2020,6,California,CA,Merced,Red top
95340,35827.0,55470.0,2019,6,California,CA,Merced,Red top
95340,36373.0,56089.0,2018,6,California,CA,Merced,Red top
95346,1041.0,84707.0,2022,6,California,CA,Tuolumne,Mi wuk village
95346,1126.0,99327.0,2021,6,California,CA,Tuolumne,Mi wuk village
95346,1159.0,77557.0,2020,6,California,CA,Tuolumne,Mi wuk village
95346,1251.0,110032.0,2019,6,California,CA,Tuolumne,Mi wuk village
95346,1661.0,65365.0,2018,6,California,CA,Tuolumne,Mi wuk village
95348,35853.0,62551.0,2022,6,California,CA,Merced,Merced
95348,34489.0,53557.0,2021,6,California,CA,Merced,Merced
95348,34302.0,51340.0,2020,6,California,CA,Merced,Merced
95348,34002.0,48505.0,2019,6,California,CA,Merced,Merced
95348,34241.0,45195.0,2018,6,California,CA,Merced,Merced
95350,55368.0,66185.0,2022,6,California,CA,Stanislaus,Modesto
95350,55097.0,62105.0,2021,6,California,CA,Stanislaus,Modesto
95350,54044.0,57291.0,2020,6,California,CA,Stanislaus,Modesto
95350,54210.0,53604.0,2019,6,California,CA,Stanislaus,Modesto
95350,53098.0,49832.0,2018,6,California,CA,Stanislaus,Modesto
95351,48134.0,52525.0,2022,6,California,CA,Stanislaus,Modesto
95351,49149.0,50649.0,2021,6,California,CA,Stanislaus,Modesto
95351,48844.0,44517.0,2020,6,California,CA,Stanislaus,Modesto
95351,48542.0,41309.0,2019,6,California,CA,Stanislaus,Modesto
95351,50079.0,40819.0,2018,6,California,CA,Stanislaus,Modesto
95354,25100.0,63064.0,2022,6,California,CA,Stanislaus,Modesto
95354,25165.0,54808.0,2021,6,California,CA,Stanislaus,Modesto
95354,24481.0,52352.0,2020,6,California,CA,Stanislaus,Modesto
95354,24923.0,50226.0,2019,6,California,CA,Stanislaus,Modesto
95354,24743.0,49358.0,2018,6,California,CA,Stanislaus,Modesto
95355,60338.0,80266.0,2022,6,California,CA,Stanislaus,Modesto
95355,59597.0,72349.0,2021,6,California,CA,Stanislaus,Modesto
95355,59272.0,67205.0,2020,6,California,CA,Stanislaus,Modesto
95355,59621.0,66719.0,2019,6,California,CA,Stanislaus,Modesto
95355,59028.0,65854.0,2018,6,California,CA,Stanislaus,Modesto
95356,33033.0,91034.0,2022,6,California,CA,Stanislaus,Modesto
95356,33055.0,81825.0,2021,6,California,CA,Stanislaus,Modesto
95356,32387.0,76225.0,2020,6,California,CA,Stanislaus,Modesto
95356,32622.0,70699.0,2019,6,California,CA,Stanislaus,Modesto
95356,32842.0,69334.0,2018,6,California,CA,Stanislaus,Modesto
95357,14403.0,92372.0,2022,6,California,CA,Stanislaus,Modesto
95357,13740.0,86462.0,2021,6,California,CA,Stanislaus,Modesto
95357,13011.0,82886.0,2020,6,California,CA,Stanislaus,Modesto
95357,11765.0,73304.0,2019,6,California,CA,Stanislaus,Modesto
95357,11322.0,65933.0,2018,6,California,CA,Stanislaus,Modesto
95358,31268.0,70740.0,2022,6,California,CA,Stanislaus,Modesto
95358,31938.0,65442.0,2021,6,California,CA,Stanislaus,Modesto
95358,32583.0,62244.0,2020,6,California,CA,Stanislaus,Modesto
95358,32524.0,60987.0,2019,6,California,CA,Stanislaus,Modesto
95358,33345.0,59708.0,2018,6,California,CA,Stanislaus,Modesto
95360,13781.0,72056.0,2022,6,California,CA,Stanislaus,Newman
95360,13551.0,69571.0,2021,6,California,CA,Stanislaus,Newman
95360,13571.0,64036.0,2020,6,California,CA,Stanislaus,Newman
95360,13278.0,62679.0,2019,6,California,CA,Stanislaus,Newman
95360,13029.0,60586.0,2018,6,California,CA,Stanislaus,Newman
95361,35107.0,88524.0,2022,6,California,CA,Stanislaus,Knights ferry
95361,34725.0,79423.0,2021,6,California,CA,Stanislaus,Knights ferry
95361,34624.0,75138.0,2020,6,California,CA,Stanislaus,Knights ferry
95361,35308.0,72313.0,2019,6,California,CA,Stanislaus,Knights ferry
95361,34558.0,62921.0,2018,6,California,CA,Stanislaus,Knights ferry
95363,29784.0,88728.0,2022,6,California,CA,Stanislaus,Patterson
95363,29364.0,83458.0,2021,6,California,CA,Stanislaus,Patterson
95363,28333.0,72898.0,2020,6,California,CA,Stanislaus,Patterson
95363,27908.0,71934.0,2019,6,California,CA,Stanislaus,Patterson
95363,26900.0,66578.0,2018,6,California,CA,Stanislaus,Patterson
95365,3882.0,41394.0,2022,6,California,CA,Merced,Planada
95365,4146.0,38571.0,2021,6,California,CA,Merced,Planada
95365,4292.0,45640.0,2020,6,California,CA,Merced,Planada
95365,4775.0,40592.0,2019,6,California,CA,Merced,Planada
95365,4710.0,39808.0,2018,6,California,CA,Merced,Planada
95366,18500.0,104041.0,2022,6,California,CA,San Joaquin,Ripon
95366,18462.0,93469.0,2021,6,California,CA,San Joaquin,Ripon
95366,18728.0,86116.0,2020,6,California,CA,San Joaquin,Ripon
95366,17909.0,84898.0,2019,6,California,CA,San Joaquin,Ripon
95366,17654.0,84201.0,2018,6,California,CA,San Joaquin,Ripon
95367,25162.0,89752.0,2022,6,California,CA,Stanislaus,Riverbank
95367,25037.0,75968.0,2021,6,California,CA,Stanislaus,Riverbank
95367,24976.0,70248.0,2020,6,California,CA,Stanislaus,Riverbank
95367,25072.0,71934.0,2019,6,California,CA,Stanislaus,Riverbank
95367,25162.0,67746.0,2018,6,California,CA,Stanislaus,Riverbank
95368,14849.0,90476.0,2022,6,California,CA,Stanislaus,Salida
95368,14674.0,87615.0,2021,6,California,CA,Stanislaus,Salida
95368,15251.0,82752.0,2020,6,California,CA,Stanislaus,Salida
95368,14041.0,82928.0,2019,6,California,CA,Stanislaus,Salida
95368,14520.0,73073.0,2018,6,California,CA,Stanislaus,Salida
95369,778.0,84375.0,2022,6,California,CA,Merced,Snelling
95369,798.0,57292.0,2021,6,California,CA,Merced,Snelling
95369,978.0,68000.0,2020,6,California,CA,Merced,Snelling
95369,1024.0,54500.0,2019,6,California,CA,Merced,Snelling
95369,990.0,48750.0,2018,6,California,CA,Merced,Snelling
95370,28548.0,69751.0,2022,6,California,CA,Tuolumne,Sonora
95370,27896.0,65245.0,2021,6,California,CA,Tuolumne,Sonora
95370,28301.0,62578.0,2020,6,California,CA,Tuolumne,Sonora
95370,28096.0,57513.0,2019,6,California,CA,Tuolumne,Sonora
95370,27951.0,55676.0,2018,6,California,CA,Tuolumne,Sonora
95372,1639.0,83125.0,2022,6,California,CA,Tuolumne,Soulsbyville
95372,1937.0,86932.0,2021,6,California,CA,Tuolumne,Soulsbyville
95372,1761.0,82979.0,2020,6,California,CA,Tuolumne,Soulsbyville
95372,2056.0,80737.0,2019,6,California,CA,Tuolumne,Soulsbyville
95372,2164.0,76667.0,2018,6,California,CA,Tuolumne,Soulsbyville
95374,1581.0,54952.0,2022,6,California,CA,Merced,Stevinson
95374,1702.0,49318.0,2021,6,California,CA,Merced,Stevinson
95374,1714.0,51845.0,2020,6,California,CA,Merced,Stevinson
95374,1682.0,48603.0,2019,6,California,CA,Merced,Stevinson
95374,1758.0,49938.0,2018,6,California,CA,Merced,Stevinson
95376,55038.0,99675.0,2022,6,California,CA,San Joaquin,Tracy
95376,55314.0,90735.0,2021,6,California,CA,San Joaquin,Tracy
95376,55296.0,84670.0,2020,6,California,CA,San Joaquin,Tracy
95376,55655.0,82390.0,2019,6,California,CA,San Joaquin,Tracy
95376,53542.0,76261.0,2018,6,California,CA,San Joaquin,Tracy
95379,3828.0,69553.0,2022,6,California,CA,Tuolumne,Tuolumne
95379,3924.0,63598.0,2021,6,California,CA,Tuolumne,Tuolumne
95379,3856.0,56625.0,2020,6,California,CA,Tuolumne,Tuolumne
95379,4003.0,58988.0,2019,6,California,CA,Tuolumne,Tuolumne
95379,3586.0,62179.0,2018,6,California,CA,Tuolumne,Tuolumne
95380,44204.0,63548.0,2022,6,California,CA,Stanislaus,Turlock
95380,45576.0,53825.0,2021,6,California,CA,Stanislaus,Turlock
95380,43973.0,48137.0,2020,6,California,CA,Stanislaus,Turlock
95380,42866.0,46580.0,2019,6,California,CA,Stanislaus,Turlock
95380,42672.0,45901.0,2018,6,California,CA,Stanislaus,Turlock
95382,38727.0,89600.0,2022,6,California,CA,Stanislaus,Turlock
95382,37296.0,80571.0,2021,6,California,CA,Stanislaus,Turlock
95382,38029.0,75333.0,2020,6,California,CA,Stanislaus,Turlock
95382,38700.0,72206.0,2019,6,California,CA,Stanislaus,Turlock
95382,38343.0,69720.0,2018,6,California,CA,Stanislaus,Turlock
95383,3415.0,84098.0,2022,6,California,CA,Tuolumne,Twain harte
95383,4022.0,80806.0,2021,6,California,CA,Tuolumne,Twain harte
95383,3816.0,75313.0,2020,6,California,CA,Tuolumne,Twain harte
95383,3611.0,79329.0,2019,6,California,CA,Tuolumne,Twain harte
95383,3828.0,64338.0,2018,6,California,CA,Tuolumne,Twain harte
95385,531.0,60139.0,2022,6,California,CA,Stanislaus,Vernalis
95385,660.0,56625.0,2021,6,California,CA,Stanislaus,Vernalis
95385,430.0,70189.0,2020,6,California,CA,Stanislaus,Vernalis
95385,415.0,68542.0,2019,6,California,CA,Stanislaus,Vernalis
95385,440.0,51429.0,2018,6,California,CA,Stanislaus,Vernalis
95386,10387.0,63503.0,2022,6,California,CA,Stanislaus,Waterford
95386,10371.0,68454.0,2021,6,California,CA,Stanislaus,Waterford
95386,10493.0,59833.0,2020,6,California,CA,Stanislaus,Waterford
95386,10557.0,60895.0,2019,6,California,CA,Stanislaus,Waterford
95386,10587.0,58529.0,2018,6,California,CA,Stanislaus,Waterford
95387,1215.0,43824.0,2022,6,California,CA,Stanislaus,Westley
95387,1122.0,56821.0,2021,6,California,CA,Stanislaus,Westley
95387,600.0,53229.0,2020,6,California,CA,Stanislaus,Westley
95387,636.0,39919.0,2019,6,California,CA,Stanislaus,Westley
95387,710.0,39952.0,2018,6,California,CA,Stanislaus,Westley
95388,13518.0,55517.0,2022,6,California,CA,Merced,Winton
95388,13270.0,51699.0,2021,6,California,CA,Merced,Winton
95388,13805.0,48750.0,2020,6,California,CA,Merced,Winton
95388,14116.0,47184.0,2019,6,California,CA,Merced,Winton
95388,14242.0,44646.0,2018,6,California,CA,Merced,Winton
95389,1963.0,48466.0,2022,6,California,CA,Mariposa,Yosemite lodge
95389,1380.0,38325.0,2021,6,California,CA,Mariposa,Yosemite lodge
95389,1464.0,39097.0,2020,6,California,CA,Mariposa,Yosemite lodge
95389,1417.0,55809.0,2019,6,California,CA,Mariposa,Yosemite lodge
95389,1392.0,63214.0,2018,6,California,CA,Mariposa,Yosemite lodge
95401,36905.0,88439.0,2022,6,California,CA,Sonoma,Santa rosa
95401,36820.0,82414.0,2021,6,California,CA,Sonoma,Santa rosa
95401,38872.0,80164.0,2020,6,California,CA,Sonoma,Santa rosa
95401,38839.0,75290.0,2019,6,California,CA,Sonoma,Santa rosa
95401,38986.0,66633.0,2018,6,California,CA,Sonoma,Santa rosa
95403,44677.0,93826.0,2022,6,California,CA,Sonoma,Santa rosa
95403,46463.0,84517.0,2021,6,California,CA,Sonoma,Santa rosa
95403,44716.0,79990.0,2020,6,California,CA,Sonoma,Santa rosa
95403,45096.0,75954.0,2019,6,California,CA,Sonoma,Santa rosa
95403,45355.0,73985.0,2018,6,California,CA,Sonoma,Santa rosa
95404,37437.0,96483.0,2022,6,California,CA,Sonoma,Santa rosa
95404,38028.0,88574.0,2021,6,California,CA,Sonoma,Santa rosa
95404,38462.0,86555.0,2020,6,California,CA,Sonoma,Santa rosa
95404,40497.0,81427.0,2019,6,California,CA,Sonoma,Santa rosa
95404,40474.0,77127.0,2018,6,California,CA,Sonoma,Santa rosa
95405,23748.0,111358.0,2022,6,California,CA,Sonoma,Santa rosa
95405,23176.0,99978.0,2021,6,California,CA,Sonoma,Santa rosa
95405,22875.0,94411.0,2020,6,California,CA,Sonoma,Santa rosa
95405,21082.0,89876.0,2019,6,California,CA,Sonoma,Santa rosa
95405,21448.0,84354.0,2018,6,California,CA,Sonoma,Santa rosa
95407,42138.0,81484.0,2022,6,California,CA,Sonoma,Santa rosa
95407,41575.0,75542.0,2021,6,California,CA,Sonoma,Santa rosa
95407,42815.0,68720.0,2020,6,California,CA,Sonoma,Santa rosa
95407,42026.0,63981.0,2019,6,California,CA,Sonoma,Santa rosa
95407,42483.0,59971.0,2018,6,California,CA,Sonoma,Santa rosa
95409,26158.0,100225.0,2022,6,California,CA,Sonoma,Santa rosa
95409,26179.0,85614.0,2021,6,California,CA,Sonoma,Santa rosa
95409,26739.0,77849.0,2020,6,California,CA,Sonoma,Santa rosa
95409,27186.0,75571.0,2019,6,California,CA,Sonoma,Santa rosa
95409,27312.0,74333.0,2018,6,California,CA,Sonoma,Santa rosa
95415,1383.0,50577.0,2022,6,California,CA,Mendocino,Boonville
95415,1380.0,44076.0,2021,6,California,CA,Mendocino,Boonville
95415,1273.0,43864.0,2020,6,California,CA,Mendocino,Boonville
95415,1388.0,46538.0,2019,6,California,CA,Mendocino,Boonville
95415,1262.0,40878.0,2018,6,California,CA,Mendocino,Boonville
95420,351.0,235959.0,2022,6,California,CA,Mendocino,Caspar
95420,225.0,139850.0,2021,6,California,CA,Mendocino,Caspar
95420,235.0,132992.0,2020,6,California,CA,Mendocino,Caspar
95420,523.0,85917.0,2019,6,California,CA,Mendocino,Caspar
95420,648.0,102607.0,2018,6,California,CA,Mendocino,Caspar
95421,1679.0,67917.0,2022,6,California,CA,Sonoma,Cazadero
95421,1743.0,59479.0,2021,6,California,CA,Sonoma,Cazadero
95421,1662.0,61691.0,2020,6,California,CA,Sonoma,Cazadero
95421,1808.0,58125.0,2019,6,California,CA,Sonoma,Cazadero
95421,1681.0,55833.0,2018,6,California,CA,Sonoma,Cazadero
95422,16998.0,41428.0,2022,6,California,CA,Lake,Clearlake
